pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
3576713,udp,192.168.100.148,62691,192.168.100.3,80,161632,0.745543,100,2.536221,4,3.590426,100,0,0.74166,4.13305,1,DDoS,UDP
3309119,udp,192.168.100.148,3178,192.168.100.3,80,156191,0.645981,100,2.77103,4,3.683671,100,0,0.652386,4.175414,1,DDoS,UDP
2205880,tcp,192.168.100.149,39314,192.168.100.3,80,30338,1.677345,35,0,1,2.372124,100,0,0.378112,3.55889,1,DDoS,TCP
2856513,udp,192.168.100.150,51572,192.168.100.3,80,227896,0.365463,56,4.037085,4,4.402552,100,0,0.462305,4.768018,1,DDoS,UDP
2391299,tcp,192.168.100.150,56517,192.168.100.3,80,215759,0.011899,58,3.643402,3,3.655264,100,0,0.26633,3.667126,1,DDoS,TCP
1594502,udp,192.168.100.149,4027,192.168.100.5,80,190760,0.567414,69,3.282041,4,3.652707,69,0,0.282047,4.634086,1,DoS,UDP
2048898,tcp,192.168.100.148,18732,192.168.100.3,80,135504,1.901966,68,0,3,2.634702,100,0,0.271609,4.421061,1,DDoS,TCP
2869877,udp,192.168.100.150,58199,192.168.100.3,80,241260,0.235188,79,4.037313,4,4.272501,100,0,0.473684,4.507689,1,DDoS,UDP
2174370,tcp,192.168.100.150,14541,192.168.100.3,80,260977,0,100,0,3,0,100,0,0.097206,0,1,DDoS,TCP
1334527,udp,192.168.100.150,10030,192.168.100.3,80,192938,1.753205,84,0,4,3.060053,84,0,0.474875,4.922638,1,DoS,UDP
2490689,tcp,192.168.100.147,63169,192.168.100.3,80,53001,1.241025,18,0,3,1.241025,100,0,0.059021,2.482051,1,DDoS,TCP
3372280,udp,192.168.100.150,16005,192.168.100.3,80,219352,1.923383,100,0,4,2.720027,100,0,0.49079,4.093908,1,DDoS,UDP
1951601,tcp,192.168.100.148,53726,192.168.100.3,80,38204,1.734887,100,0,1,1.226751,100,0,0.272205,3.680252,1,DDoS,TCP
590700,tcp,192.168.100.149,58152,192.168.100.5,80,64919,0,55,0,3,0,55,0,0.054294,0,1,DoS,TCP
3368884,udp,192.168.100.149,6548,192.168.100.3,80,215956,1.9518,100,0,4,2.760247,100,0,0.484673,4.148327,1,DDoS,UDP
289299,tcp,192.168.100.150,32615,192.168.100.3,80,25669,0.000343,30,0.143817,1,0.144156,30,0.034519,0.103556,0.144496,1,DoS,TCP
3629576,tcp,192.168.100.150,1589,192.168.100.3,475,5898,0,100,0.005166,1,0.005166,100,193.573349,193.573349,0.005166,1,Reconnaissance,Service_Scan
2685570,udp,192.168.100.148,22329,192.168.100.3,80,56953,0.300732,69,3.499197,4,3.924341,100,0,0.602931,4.146807,1,DDoS,UDP
2139024,tcp,192.168.100.150,63869,192.168.100.3,80,225631,1.991681,66,0,3,1.991681,100,0,0.139724,3.983361,1,DDoS,TCP
886047,udp,192.168.100.150,29255,192.168.100.3,80,6613,1.796157,50,0,4,3.592229,50,0,0.446719,4.50149,1,DoS,UDP
3350499,udp,192.168.100.150,4440,192.168.100.3,80,197571,1.92452,76,0,4,2.721629,100,0,0.490672,4.097264,1,DDoS,UDP
446808,tcp,192.168.100.147,38196,192.168.100.7,80,183179,0,72,0,3,0,72,0,0.159995,0,1,DoS,TCP
3156031,udp,192.168.100.147,46500,192.168.100.3,80,3100,1.408746,56,1.991678,4,3.983943,100,0,1.002731,4.982677,1,DDoS,UDP
2064679,tcp,192.168.100.148,25481,192.168.100.3,80,151285,1.896882,97,0,3,2.630785,100,0,0.271243,4.40057,1,DDoS,TCP
993264,udp,192.168.100.150,55984,192.168.100.3,80,113830,1.790799,74,0,4,3.581557,74,0,0.446705,4.488325,1,DoS,UDP
3279234,udp,192.168.100.148,61149,192.168.100.3,80,126306,1.293966,70,1.396141,4,3.225785,100,0,0.72468,4.169322,1,DDoS,UDP
1600171,udp,192.168.100.149,6048,192.168.100.5,80,196429,0.543835,63,3.280396,4,3.72002,63,0,0.278187,4.632071,1,DoS,UDP
2925415,udp,192.168.100.148,52761,192.168.100.3,80,34637,0.636747,100,2.735275,4,3.197767,100,0,0.656336,4.098152,1,DDoS,UDP
2018250,tcp,192.168.100.147,38581,192.168.100.3,80,104856,0.194082,76,3.112932,3,3.375137,100,0,0.295815,3.576505,1,DDoS,TCP
1464112,udp,192.168.100.150,7464,192.168.100.3,80,60369,1.92479,100,0,4,3.848102,100,0,0.613829,4.911826,1,DoS,UDP
3312768,udp,192.168.100.148,6118,192.168.100.3,80,159840,0.646643,100,2.769862,4,3.683466,100,0,0.724966,4.175151,1,DDoS,UDP
2752745,udp,192.168.100.150,17554,192.168.100.3,80,124128,2.051311,100,0,4,2.884732,100,0,0.394087,4.592718,1,DDoS,UDP
61301,tcp,192.168.100.148,20817,192.168.100.6,80,59824,0.088699,43,0,1,0.051351,43,0.050515,0.127718,0.227273,1,DoS,TCP
649031,udp,192.168.100.148,11319,192.168.100.6,80,31754,1.578233,100,0,4,2.730536,100,0,0.230403,3.76143,1,DoS,UDP
2683390,udp,192.168.100.148,21301,192.168.100.3,80,54773,0.29888,100,3.503578,4,3.926115,100,0,0.6025,4.14695,1,DDoS,UDP
1164346,udp,192.168.100.148,24582,192.168.100.6,80,22757,2.053298,100,0,4,1.675315,100,0,0.190812,4.310898,1,DoS,UDP
3519056,udp,192.168.100.150,11492,192.168.100.3,80,103975,0.902633,100,2.151134,4,3.427648,100,0,0.488201,4.068543,1,DDoS,UDP
1609536,udp,192.168.100.147,10461,192.168.100.7,80,205794,1.781047,45,0,4,2.181304,45,0,0.270338,3.648844,1,DoS,UDP
2364029,tcp,192.168.100.148,31230,192.168.100.3,80,188489,1.521987,78,0,3,2.147584,100,0,0.314434,3.346186,1,DDoS,TCP
375754,tcp,192.168.100.148,7085,192.168.100.6,80,112124,0.052684,100,0,1,0.042389,100,0.055406,0.155219,0.120144,1,DoS,TCP
1039921,udp,192.168.100.150,5424,192.168.100.3,80,160487,1.789104,100,0,4,3.57804,100,0,0.446569,4.487132,1,DoS,UDP
1417856,udp,192.168.100.150,31292,192.168.100.3,80,14113,1.222931,100,1.738085,4,4.183851,100,0,0.586793,4.813993,1,DoS,UDP
3538259,udp,192.168.100.147,37156,192.168.100.3,80,123178,1.874995,100,0.986521,4,3.638084,100,0,1.005548,4.981625,1,DDoS,UDP
3578135,tcp,192.168.100.150,46997,192.168.100.3,458,856,0,100,0.000186,1,0.000186,100,0,0,0.000186,1,Reconnaissance,OS_Fingerprint
2725256,udp,192.168.100.149,10247,192.168.100.3,80,96639,2.117646,100,0,4,2.962152,100,0,0.385838,4.825171,1,DDoS,UDP
977895,udp,192.168.100.148,31743,192.168.100.6,80,98461,0.018925,26,3.551581,4,3.568071,26,0,0.279822,3.599431,1,DoS,UDP
1433523,udp,192.168.100.149,28821,192.168.100.5,80,29780,0.161418,100,3.248141,4,3.402304,100,0,0.281503,3.666852,1,DoS,UDP
1273950,udp,192.168.100.149,65025,192.168.100.5,80,132361,1.702564,79,0,4,2.080017,79,0,0.221142,3.681885,1,DoS,UDP
2357252,tcp,192.168.100.148,29549,192.168.100.3,80,181712,1.543188,56,0,3,2.177637,100,0,0.313109,3.391218,1,DDoS,TCP
634804,udp,192.168.100.147,19007,192.168.100.7,80,17527,1.243391,63,0,4,1.757005,63,0,0.307243,2.721103,1,DoS,UDP
2426940,tcp,192.168.100.148,50307,192.168.100.3,80,251400,1.524364,64,0,1,2.155605,100,0,0.422449,3.256915,1,DDoS,TCP
870290,udp,192.168.100.149,59294,192.168.100.5,80,253013,0.248165,100,4.097391,4,4.311153,100,0,0.233839,4.65909,1,DoS,UDP
1188851,udp,192.168.100.147,5091,192.168.100.7,80,47262,0.637824,100,2.31407,4,3.393334,100,0,0.21761,3.975476,1,DoS,UDP
3178031,udp,192.168.100.150,39748,192.168.100.3,80,25103,0.972833,40,2.02703,4,3.402631,100,0,0.490336,4.110416,1,DDoS,UDP
2631063,udp,192.168.100.147,4386,192.168.100.3,80,2446,1.736172,100,0,4,3.007111,100,0,0.837795,4.021162,1,DDoS,UDP
113345,tcp,192.168.100.148,34639,192.168.100.6,80,111868,0.075259,57,0,1,0.042879,57,0.052544,0.129985,0.192432,1,DoS,TCP
1109246,udp,192.168.100.147,27159,192.168.100.7,80,229812,0.530852,100,2.5396,4,2.848679,100,0,0.406244,3.909353,1,DoS,UDP
1107770,udp,192.168.100.149,45085,192.168.100.5,80,228336,1.779845,79,0,4,3.082634,79,0,0.230888,4.12713,1,DoS,UDP
2342139,tcp,192.168.100.148,24942,192.168.100.3,80,166599,1.530655,56,0,3,2.157021,100,0,0.311528,3.393014,1,DDoS,TCP
2836124,udp,192.168.100.148,654,192.168.100.3,80,207507,2.116868,92,0,4,2.970177,100,0,0.685097,4.77966,1,DDoS,UDP
1636079,udp,192.168.100.148,35340,192.168.100.6,80,232337,0.024654,59,3.988277,4,4.023142,59,0,0.247888,4.042545,1,DoS,UDP
953501,udp,192.168.100.147,46703,192.168.100.7,80,74067,0.43821,100,1.411122,4,2.39081,100,0,0.404218,2.596506,1,DoS,UDP
50735,tcp,192.168.100.149,5470,192.168.100.5,80,49258,0,50,0,3,0,50,0,0.103958,0,1,DoS,TCP
1831719,tcp,192.168.100.150,41081,192.168.100.3,80,180478,0,21,0.277005,1,0.277005,100,0,3.610043,0.277005,1,DDoS,TCP
2012259,tcp,192.168.100.148,2677,192.168.100.3,80,98865,1.901426,100,0,3,2.642555,100,0,0.271449,4.394886,1,DDoS,TCP
2392008,tcp,192.168.100.149,52010,192.168.100.3,80,216468,0.009348,10,3.621219,1,3.630521,100,0,0.37017,3.639823,1,DDoS,TCP
1493829,udp,192.168.100.147,43585,192.168.100.7,80,90086,1.572547,97,0,4,2.723711,97,0,0.2463,3.640103,1,DoS,UDP
1720603,tcp,192.168.100.149,14205,192.168.100.3,80,69362,0.118987,3,0,1,0.118987,100,0,0.185069,0.237974,1,DDoS,TCP
666214,udp,192.168.100.149,5972,192.168.100.5,80,48937,1.919257,18,0,4,2.713567,18,0,0.156949,4.122657,1,DoS,UDP
1124937,udp,192.168.100.148,61303,192.168.100.6,80,245504,0.03514,76,3.498927,4,3.549117,76,0,0.280431,3.592511,1,DoS,UDP
2516299,tcp,192.168.100.147,10860,192.168.100.3,80,78611,2.271607,100,0.294324,1,2.565931,100,0,0.149067,4.837538,1,DDoS,TCP
2204738,tcp,192.168.100.150,13689,192.168.100.3,80,29196,0.080017,100,3.598623,3,3.678646,100,0,0.269361,3.758668,1,DDoS,TCP
113183,tcp,192.168.100.148,34504,192.168.100.6,80,111706,0.098795,35,0,1,0.054807,35,0.039046,0.130041,0.251633,1,DoS,TCP
542525,tcp,192.168.100.150,63632,192.168.100.3,80,16743,0.032209,80,0.098692,1,0.137917,80,0.040263,0.100657,0.177585,1,DoS,TCP
2676399,udp,192.168.100.148,17688,192.168.100.3,80,47782,0.301369,100,3.498269,4,3.924397,100,0,0.601489,4.144306,1,DDoS,UDP
3001505,udp,192.168.100.149,35912,192.168.100.3,80,110727,1.908898,100,0,4,2.699583,100,0,0.493563,4.054896,1,DDoS,UDP
1440913,udp,192.168.100.149,31219,192.168.100.5,80,37170,0.157763,27,3.243721,4,3.397447,27,0,0.281647,3.652463,1,DoS,UDP
1268365,udp,192.168.100.148,44602,192.168.100.6,80,126776,2.027253,100,0,4,1.654472,100,0,0.189438,4.234155,1,DoS,UDP
3270875,udp,192.168.100.147,29848,192.168.100.3,80,117947,0.823246,100,2.980108,4,3.986955,100,0,1.002805,4.996634,1,DDoS,UDP
1777790,tcp,192.168.100.150,27337,192.168.100.3,80,126549,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
2940115,udp,192.168.100.149,20350,192.168.100.3,80,49337,0.950596,96,2.038423,4,3.382766,99,0,0.493077,4.057712,1,DDoS,UDP
2156743,tcp,192.168.100.149,25157,192.168.100.3,80,243350,0.013737,100,3.918386,3,3.932089,100,0,0.251855,3.945792,1,DDoS,TCP
3274751,udp,192.168.100.149,52467,192.168.100.3,80,121823,1.954136,100,0,4,2.763458,100,0,0.484466,4.166257,1,DDoS,UDP
469104,tcp,192.168.100.148,42454,192.168.100.6,80,205475,0.085011,44,0,1,0.042505,44,0,0.124797,0.212527,1,DoS,TCP
1542482,udp,192.168.100.149,56687,192.168.100.5,80,138739,0.073395,100,3.284217,4,3.348163,100,0,0.283823,3.471109,1,DoS,UDP
1065595,udp,192.168.100.149,39511,192.168.100.5,80,186161,1.77957,100,0,4,3.082219,100,0,0.230928,4.12603,1,DoS,UDP
695474,udp,192.168.100.149,12585,192.168.100.5,80,78197,1.948198,100,0,4,2.755126,100,0,0.158476,4.145975,1,DoS,UDP
184430,tcp,192.168.100.149,41804,192.168.100.5,80,182953,0.051845,100,0,1,0.029932,100,0,0.115636,0.11973,1,DoS,TCP
1019165,udp,192.168.100.148,41725,192.168.100.6,80,139731,0.02773,54,3.527248,4,3.562026,54,0,0.280179,3.604835,1,DoS,UDP
1660653,tcp,192.168.100.147,7813,192.168.100.3,80,9412,0.09497,47,0.013378,1,0.108347,100,0.107288,0.321864,0.203317,1,DDoS,TCP
1163859,udp,192.168.100.150,29535,192.168.100.3,80,22270,1.676729,68,0,4,3.456863,68,0,0.458226,4.885285,1,DoS,UDP
680332,udp,192.168.100.149,9146,192.168.100.5,80,63055,1.934044,100,0,4,2.735089,100,0,0.157585,4.118643,1,DoS,UDP
20601,tcp,192.168.100.148,6127,192.168.100.6,80,19124,0.029059,53,0,3,0.014529,53,0,0.127863,0.072647,1,DoS,TCP
2999556,udp,192.168.100.148,2282,192.168.100.3,80,108778,0.633607,64,2.762026,4,3.65808,100,0,0.729269,4.10656,1,DDoS,UDP
1118893,udp,192.168.100.148,58461,192.168.100.6,80,239460,0.032794,58,3.49924,4,3.548614,58,0,0.280447,3.58816,1,DoS,UDP
1528130,udp,192.168.100.150,54643,192.168.100.3,80,124387,0.020394,100,4.785641,4,4.80785,100,0,0.626235,4.840362,1,DoS,UDP
3011890,udp,192.168.100.147,12373,192.168.100.3,80,121112,1.367255,100,1.977505,4,3.911075,100,0,1.024905,4.885618,1,DDoS,UDP
2669911,udp,192.168.100.147,31486,192.168.100.3,80,41294,0.454645,100,3.981374,4,4.346845,100,0,0.840685,4.987706,1,DDoS,UDP
2374581,tcp,192.168.100.147,25757,192.168.100.3,80,199041,1.479688,36,0,1,2.08892,100,0,0.408153,3.240723,1,DDoS,TCP
2949891,udp,192.168.100.148,57656,192.168.100.3,80,59113,0.631337,15,2.764766,4,3.657607,100,0,0.729131,4.106926,1,DDoS,UDP
3566351,udp,192.168.100.149,9743,192.168.100.3,80,151270,0.815197,84,2.366052,4,3.518273,100,0,0.477448,4.127695,1,DDoS,UDP
1347195,udp,192.168.100.148,4587,192.168.100.6,80,205606,2.044353,100,0,4,2.044248,100,0,0.179984,4.11773,1,DoS,UDP
3327716,udp,192.168.100.148,16807,192.168.100.3,80,174788,0.644793,100,2.769562,4,3.680538,100,0,0.7255,4.171099,1,DDoS,UDP
1276479,udp,192.168.100.147,50132,192.168.100.7,80,134890,1.824642,100,0,4,1.489311,100,0,0.201889,3.798198,1,DoS,UDP
705001,udp,192.168.100.148,24596,192.168.100.6,80,87724,1.552297,88,0,4,2.688646,88,0,0.235114,3.590047,1,DoS,UDP
3545988,udp,192.168.100.147,40155,192.168.100.3,80,130907,1.876249,28,0.985906,4,3.639279,100,0,1.005758,4.979072,1,DDoS,UDP
774210,udp,192.168.100.148,39857,192.168.100.6,80,156933,1.55733,96,0,4,2.69737,96,0,0.244276,3.600779,1,DoS,UDP
767341,udp,192.168.100.147,53240,192.168.100.7,80,150064,0.940979,41,2.559312,4,3.08092,41,0,0.353595,4.961316,1,DoS,UDP
2837420,udp,192.168.100.150,42970,192.168.100.3,80,208803,1.728399,25,0,4,2.382391,100,0,0.446681,4.047088,1,DDoS,UDP
424981,tcp,192.168.100.147,29593,192.168.100.7,80,161352,1.900537,100,0,3,1.097276,100,0,0.175559,4.389103,1,DoS,TCP
2180707,tcp,192.168.100.148,58513,192.168.100.3,80,5159,0.115595,27,3.173262,1,3.325992,100,0,0.385249,3.452848,1,DDoS,TCP
2730938,udp,192.168.100.150,12058,192.168.100.3,80,102321,2.103924,43,0,4,2.946447,100,0,0.388454,4.778248,1,DDoS,UDP
3203296,udp,192.168.100.148,47511,192.168.100.3,80,50368,0.649858,98,2.772466,4,3.69132,100,0,0.723902,4.166601,1,DDoS,UDP
313392,tcp,192.168.100.149,6376,192.168.100.5,80,49762,2.088375,100,0,3,1.205724,100,0,0.132141,4.822895,1,DoS,TCP
1955142,tcp,192.168.100.150,23601,192.168.100.3,80,41745,2.226633,100,0,3,2.226633,100,0,0.136302,4.453265,1,DDoS,TCP
1106269,udp,192.168.100.147,25142,192.168.100.7,80,226835,0.531486,100,2.540739,4,2.846752,100,0,0.406332,3.908814,1,DoS,UDP
2510220,tcp,192.168.100.147,6776,192.168.100.3,80,72532,1.89164,100,0,1,1.486006,100,0.027764,0.138819,4.15548,1,DDoS,TCP
1825354,tcp,192.168.100.149,42948,192.168.100.3,80,174113,0,88,0.267698,1,0.267698,100,0,3.735553,0.267698,1,DDoS,TCP
576305,tcp,192.168.100.149,52203,192.168.100.5,80,50523,0,100,0,3,0,100,0,0.055076,0,1,DoS,TCP
1893768,tcp,192.168.100.149,61944,192.168.100.3,80,242527,0,93,0,3,0,100,0,0,0,1,DDoS,TCP
1444233,udp,192.168.100.150,63680,192.168.100.3,80,40490,1.909998,100,0,4,3.819935,100,0,0.626764,4.791321,1,DoS,UDP
163836,tcp,192.168.100.148,48043,192.168.100.6,80,162359,0.00935,98,0,3,0.005398,98,0,0.124668,0.021594,1,DoS,TCP
716656,udp,192.168.100.147,41961,192.168.100.7,80,99379,1.581861,92,0,4,2.562655,92,0,0.344872,4.99848,1,DoS,UDP
3374716,udp,192.168.100.149,9943,192.168.100.3,80,221788,1.944185,100,0,4,2.749328,100,0,0.484639,4.150062,1,DDoS,UDP
1142531,udp,192.168.100.148,16975,192.168.100.6,80,941,2.050847,56,0,4,1.673284,56,0,0.191114,4.307238,1,DoS,UDP
3042110,udp,192.168.100.147,26665,192.168.100.3,80,151332,1.369318,100,1.973258,4,3.909751,100,0,1.025001,4.884841,1,DDoS,UDP
75529,tcp,192.168.100.148,24588,192.168.100.6,80,74052,0.009667,100,0,3,0.004833,100,0,0.128118,0.024167,1,DoS,TCP
691230,udp,192.168.100.150,14593,192.168.100.3,80,73953,1.78381,40,0,4,3.300977,40,0,0.386977,4.707247,1,DoS,UDP
2676934,udp,192.168.100.147,35265,192.168.100.3,80,48317,0.45576,69,3.978285,4,4.351074,100,0,0.776998,4.992826,1,DDoS,UDP
2754440,udp,192.168.100.148,41956,192.168.100.3,80,125823,0.839733,100,2.761579,4,3.892839,100,0,0.62343,4.771382,1,DDoS,UDP
119848,tcp,192.168.100.149,24196,192.168.100.5,80,118371,0,100,0,3,0,100,0,0.107457,0,1,DoS,TCP
2179690,tcp,192.168.100.150,12450,192.168.100.3,80,4142,1.724505,12,0,1,2.436262,100,0,0.359575,3.751075,1,DDoS,TCP
3377317,udp,192.168.100.150,18203,192.168.100.3,80,224389,1.921812,97,0,4,2.717819,100,0,0.490822,4.088482,1,DDoS,UDP
765286,udp,192.168.100.150,39429,192.168.100.3,80,148009,0.114461,100,4.449548,4,4.551537,100,0,0.396847,4.735439,1,DoS,UDP
3610328,tcp,192.168.100.149,55267,192.168.100.3,52822,15750,0,100,1.10E-05,1,1.10E-05,100,0,0,1.10E-05,1,Reconnaissance,Service_Scan
3100906,udp,192.168.100.150,52423,192.168.100.3,80,210128,1.897883,100,0,4,2.684012,100,0,0.494547,4.0274,1,DDoS,UDP
2073726,tcp,192.168.100.149,60853,192.168.100.3,80,160332,0.112931,79,3.829836,1,3.935662,100,0.244369,0.376376,4.092165,1,DDoS,TCP
1618247,udp,192.168.100.147,14180,192.168.100.7,80,214505,1.572946,100,0,4,2.724359,100,0,0.290804,3.644883,1,DoS,UDP
3500289,udp,192.168.100.148,50708,192.168.100.3,80,85208,0.709269,100,2.61845,4,3.621124,100,0,0.736487,4.146534,1,DDoS,UDP
2969641,udp,192.168.100.147,61211,192.168.100.3,80,78863,1.364962,100,1.978586,4,3.908932,100,0,1.024303,4.877015,1,DDoS,UDP
3060257,udp,192.168.100.147,34020,192.168.100.3,80,169479,1.372096,100,1.967294,4,3.90773,100,0,1.0252,4.880545,1,DDoS,UDP
666721,udp,192.168.100.147,31089,192.168.100.7,80,49444,1.326651,94,0,4,1.325942,94,0,0.301366,2.734206,1,DoS,UDP
473902,tcp,192.168.100.150,44926,192.168.100.3,80,210273,0.017703,89,0.128019,1,0.145722,89,0.035547,0.106642,0.163425,1,DoS,TCP
2090948,tcp,192.168.100.150,53315,192.168.100.3,80,177554,2.007431,64,0,3,2.007431,100,0,0.139174,4.014861,1,DDoS,TCP
1015109,udp,192.168.100.150,62085,192.168.100.3,80,135675,1.792305,14,0,4,3.584538,14,0,0.446401,4.493832,1,DoS,UDP
3161822,udp,192.168.100.150,36580,192.168.100.3,80,8894,0.97644,100,2.021393,4,3.402006,100,0,0.490848,4.116424,1,DDoS,UDP
2672818,udp,192.168.100.147,33031,192.168.100.3,80,44201,0.455385,100,3.980292,4,4.348079,100,0,0.841137,4.989808,1,DDoS,UDP
566269,tcp,192.168.100.147,20346,192.168.100.7,80,40487,0,100,0,3,0,100,0,0.069259,0,1,DoS,TCP
2400271,tcp,192.168.100.148,41931,192.168.100.3,80,224731,1.52313,100,0,3,2.150322,100,0,0.318871,3.334909,1,DDoS,TCP
1183064,udp,192.168.100.150,37132,192.168.100.3,80,41475,0.606969,100,3.368093,4,4.573389,100,0,0.459387,4.987113,1,DoS,UDP
1064805,udp,192.168.100.150,19940,192.168.100.3,80,185371,1.790569,100,0,4,3.580791,100,0,0.446607,4.496765,1,DoS,UDP
2740433,udp,192.168.100.148,38500,192.168.100.3,80,111816,0.880409,100,2.76197,4,3.931228,100,0,0.549893,4.886409,1,DDoS,UDP
1896206,tcp,192.168.100.148,713,192.168.100.3,80,244965,0,80,0.218355,1,0.218355,100,0,4.579698,0.218355,1,DDoS,TCP
3359051,udp,192.168.100.150,9280,192.168.100.3,80,206123,1.923909,100,0,4,2.72077,100,0,0.49068,4.095041,1,DDoS,UDP
833789,udp,192.168.100.147,2269,192.168.100.7,80,216512,1.057305,100,0,4,2.112304,100,0,0.329593,2.704158,1,DoS,UDP
1433663,udp,192.168.100.150,60532,192.168.100.3,80,29920,1.906047,69,0,4,3.812004,69,0,0.626462,4.78899,1,DoS,UDP
476653,tcp,192.168.100.150,46694,192.168.100.3,80,213024,0.017968,100,0.117879,1,0.135848,100,0.035777,0.10733,0.153816,1,DoS,TCP
3406318,udp,192.168.100.149,26919,192.168.100.3,80,253390,1.939651,29,0,4,2.74247,100,0,0.484577,4.163876,1,DDoS,UDP
547106,tcp,192.168.100.149,43025,192.168.100.5,80,21324,0.047584,25,0,1,0.027472,25,0,0.050883,0.10989,1,DoS,TCP
1807088,tcp,192.168.100.148,43476,192.168.100.3,80,155847,0,56,0.190218,1,0.190218,100,0,5.257126,0.190218,1,DDoS,TCP
1444495,udp,192.168.100.147,35482,192.168.100.7,80,40752,0.502438,100,2.512398,4,3.379082,100,0,0.286988,3.737002,1,DoS,UDP
3045314,udp,192.168.100.148,18946,192.168.100.3,80,154536,0.63543,62,2.756263,4,3.654896,100,0,0.729544,4.10437,1,DDoS,UDP
3140749,udp,192.168.100.150,4965,192.168.100.3,80,249971,1.89915,100,0,4,2.685803,100,0,0.494574,4.028771,1,DDoS,UDP
1885187,tcp,192.168.100.148,62379,192.168.100.3,80,233946,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
150827,tcp,192.168.100.148,44466,192.168.100.6,80,149350,0.01574,79,0,1,0.01571,79,0.040887,0.122646,0.032803,1,DoS,TCP
1143284,udp,192.168.100.147,62588,192.168.100.7,80,1695,0.885601,100,2.042597,4,3.450772,100,0,0.218092,4.493514,1,DoS,UDP
270764,tcp,192.168.100.149,57890,192.168.100.5,80,7134,1.980755,44,0,3,1.143589,44,0,0.135828,4.574358,1,DoS,TCP
2389382,tcp,192.168.100.149,51172,192.168.100.3,80,213842,0.119724,65,3.390204,3,3.509931,100,0,0.284182,3.629658,1,DDoS,TCP
2129190,tcp,192.168.100.147,63653,192.168.100.3,80,215797,1.768829,76,0,1,2.501467,100,0.145608,0.44611,3.763633,1,DDoS,TCP
1023827,udp,192.168.100.150,64467,192.168.100.3,80,144393,1.79157,100,0,4,3.583043,100,0,0.446568,4.491728,1,DoS,UDP
3106156,udp,192.168.100.148,44324,192.168.100.3,80,215378,1.282987,70,1.386747,4,3.201148,100,0,0.728881,4.11529,1,DDoS,UDP
365739,tcp,192.168.100.149,25500,192.168.100.5,80,102109,2.050015,64,0,3,1.183577,64,0,0.119427,4.734307,1,DoS,TCP
1863510,tcp,192.168.100.147,60783,192.168.100.3,80,212269,0,94,0,3,0,100,0,0,0,1,DDoS,TCP
296239,tcp,192.168.100.150,33223,192.168.100.3,80,32609,0.004152,95,0.145705,1,0.149857,95,0.034554,0.103662,0.154009,1,DoS,TCP
1822602,tcp,192.168.100.150,38807,192.168.100.3,80,171361,0,30,0,3,0,100,0,0,0,1,DDoS,TCP
2634665,udp,192.168.100.147,7988,192.168.100.3,80,6048,1.736066,100,0,4,3.006912,100,0,0.838068,4.023931,1,DDoS,UDP
2829711,udp,192.168.100.148,64069,192.168.100.3,80,201094,2.166753,88,0,4,3.027633,100,0,0.675333,4.950483,1,DDoS,UDP
2611338,tcp,192.168.100.149,51926,192.168.100.3,80,173651,0,89,0,3,0,99,0,0.070739,0,1,DDoS,TCP
1155227,udp,192.168.100.148,21607,192.168.100.6,80,13638,2.051193,28,0,4,1.673523,28,0,0.190893,4.310024,1,DoS,UDP
650246,udp,192.168.100.148,11958,192.168.100.6,80,32969,1.576862,99,0,4,2.728508,99,0,0.230461,3.751433,1,DoS,UDP
1614589,udp,192.168.100.147,12634,192.168.100.7,80,210847,1.779748,100,0,4,2.179707,100,0,0.267076,3.644741,1,DoS,UDP
2365217,tcp,192.168.100.147,22697,192.168.100.3,80,189677,1.433531,76,0,3,2.027214,100,0,0.324827,3.05866,1,DDoS,TCP
397812,tcp,192.168.100.149,33325,192.168.100.5,80,134183,1.876152,100,0,3,0.938076,100,0,0.115411,4.690379,1,DoS,TCP
3647681,tcp,192.168.100.150,53906,192.168.100.5,6788,24394,0,100,0.000699,1,0.000699,100,0,0,0.000699,1,Reconnaissance,Service_Scan
2969365,udp,192.168.100.150,31268,192.168.100.3,80,78587,0.943864,82,2.032092,4,3.366881,100,0,0.495046,4.042948,1,DDoS,UDP
408115,tcp,192.168.100.149,36168,192.168.100.5,80,144486,2.022501,100,0,1,1.195901,100,0,0.113954,4.698457,1,DoS,TCP
2409284,tcp,192.168.100.148,44694,192.168.100.3,80,233744,0.124795,100,3.091974,3,3.216769,100,0,0.314193,3.341565,1,DDoS,TCP
